timestamp,url,tweet,replies,retweets,quotes,likes
2020-01-17 22:54,https://twitter.com/JoeBiden/status/1218305723706363913,We need a president who respects our troops — and who will restore honor and integrity to the Oval Office. https://t.co/q9o1dUJ00h,358,990,68,4502
2020-01-18 00:20,https://twitter.com/JoeBiden/status/1218327140053082114,"Happy birthday, @MichelleObama. You’re a shining light in the lives of all that have the honor of knowing you. Jill and I are grateful to call you a dear friend.

But don’t tell Jill — I’m still eating ice cream. And I’m not sorry. https://t.co/YSvEKrvlRk",406,1480,63,13181
2020-01-18 16:15,https://twitter.com/JoeBiden/status/1218567473768747008,"Vermont — you don't have to wait until March 3rd to cast your ballot, you can early vote now! Head to https://t.co/bj5863RbJr to find all the info you need to make your voice heard in the primary. https://t.co/L4oMQotl0g",215,386,29,987
2020-01-18 18:01,https://twitter.com/JoeBiden/status/1218594149558972416,Weapons of war have no place in our communities. It’s time we take on the @NRA and ban assault weapons for good.,3691,3723,622,23167
2020-01-18 19:53,https://twitter.com/JoeBiden/status/1218622334929518593,"Together, we're going to beat Donald Trump and take back this country.

Chip in if you’re ready to leave him in the dust: https://t.co/wyp2zOcUWA https://t.co/qCgcncjpln",3056,1148,189,4145
2020-01-18 22:15,https://twitter.com/JoeBiden/status/1218658070512861184,"There used to be a basic bargain in this country—when you worked hard, you shared in the prosperity you helped create. But CEOs and Wall Street continue to put profits over workers. It's wrong.

We have to restore the dignity of work and ensure everyone earns what they deserve.",1278,1641,141,6982
2020-01-19 00:00,https://twitter.com/JoeBiden/status/1218684496293384192,"Donald Trump continues to embrace corruption at home and abroad. Rather than addressing the root causes pushing people to flee Central America, he has undermined anti-corruption bodies—first in Guatemala and now in Honduras. https://t.co/bJzaXo3XAQ",718,1307,62,3633
2020-01-19 16:16,https://twitter.com/JoeBiden/status/1218930361402634242,"Thank you @Captsully for sharing your story. There’s a lot of kids who I bet needed to hear it. 

Being different isn’t a barrier to success. It can give you the strength to save lives in a crash landing — or even run for President. https://t.co/0sYl6VhJyr",243,2099,64,9736
2020-01-19 17:16,https://twitter.com/JoeBiden/status/1218945416596795393,"I stand with the snow plow drivers who work day in and day out to keep our roads safe, often in dangerous conditions. Every worker in this country deserves the dignity that comes with fair wages and benefits. Stay safe out there, @IBT_320. https://t.co/hVLXy2urWP",223,319,15,1533
2020-01-19 19:56,https://twitter.com/JoeBiden/status/1218985478013235200,"The 60th anniversary of our alliance with Japan reminds us that close partnership and deep cooperation are among our greatest assets. I understand the value of our alliances; they make us stronger. I would build on this legacy, rather than dismantling it.",348,790,34,3966
2020-01-19 21:11,https://twitter.com/JoeBiden/status/1219004502566674432,"The big banks didn't need an additional $32 billion in savings, and their shareholders certainly didn't need an extra $21.5 billion in payouts.

It's time we ensure corporations pay their fair share and that our country rewards work — not wealth. https://t.co/eW8qS4yNBf",520,1556,71,4192
2020-01-20 01:32,https://twitter.com/JoeBiden/status/1219070147543158784,This is a big victory for South Carolina. The right to vote is the most fundamental American right there is — we have to break down barriers to the ballot box and ensure every American can make their voice heard. https://t.co/ASdIG2vkFe,568,2005,69,8436
2020-01-20 14:28,https://twitter.com/JoeBiden/status/1219265521159458819,"Donald Trump's poisonous rhetoric and divisive politics have brought America to an inflection point. In this moment, we have an enormous opportunity to take the next great step forward as a nation.

Let's get to work. We can do this, together. https://t.co/4jTqAI3aCj",1083,3142,332,10803
2020-01-20 20:08,https://twitter.com/JoeBiden/status/1219350885521858562,Honored to have won Jacquelyn's endorsement. https://t.co/tGpNZjXacu,468,2673,338,13543
2020-01-20 21:00,https://twitter.com/JoeBiden/status/1219363972672978946,"As Dr. Martin Luther King Jr. said, “The arc of the moral universe is long, but it bends toward justice.” As we seek to restore the soul of this nation from a long moral lapse, we look to those words and take solace that this too shall pass and justice will prevail. #MLKDay",301,1004,40,4149
2020-01-20 23:00,https://twitter.com/JoeBiden/status/1219394286439084033,"In times of crisis and division, a president should seek to calm and heal. But time and again, President Trump has chosen to further stoke the flames.

He is poison to the soul of our nation. https://t.co/CreIEMIHkE",977,3838,162,16142
2020-01-21 00:20,https://twitter.com/JoeBiden/status/1219414303469522945,From my days as a public defender to my time as Vice President — I've spent my entire career fighting against discrimination and championing civil rights. I'm running for president to bring that fight to the Oval Office and give everyone a full share of the American dream. https://t.co/y015JDgrti,901,1769,110,6956
2020-01-21 02:39,https://twitter.com/JoeBiden/status/1219449299760832514,"The courage shown today by the lawmakers, staff, and gun safety advocates in Richmond is inspiring. It's long past time the calls for reform are met with concrete action that ends our gun violence epidemic. #IStandWithVirginia today, and every day, until the job is done. https://t.co/ouiZVkgzrT",322,688,39,3076
2020-01-21 04:00,https://twitter.com/JoeBiden/status/1219469818237259776,"Thanks for acknowledging this, Bernie. These kinds of attacks have no place in this primary. Let’s all keep our focus on making Donald Trump a one-term president. https://t.co/tmFbLm98xd",2550,4972,599,33360
2020-01-21 04:28,https://twitter.com/JoeBiden/status/1219476824264257537,"Social Security is the bedrock of American retirement. And in my administration, we won't just protect it. We'll expand it. https://t.co/Uwilx0GlDQ",633,804,73,2912
2020-01-21 19:14,https://twitter.com/JoeBiden/status/1219699683943014401,I was reminded this weekend by Pastor McCallum that we've got to bring a sense of community back to this country. That work starts now. https://t.co/TB2R8sg3z7,350,706,52,2997
2020-01-21 21:20,https://twitter.com/JoeBiden/status/1219731392873013248,"Ten years ago, the Supreme Court unleashed an unlimited flood of dark money into our politics with its Citizens United decision—further corrupting our politics &amp; eroding faith in our democracy.

It’s time we end Citizens United. Add your name if you agree: https://t.co/WJ5YRnXGPm",148,285,11,986
2020-01-21 22:04,https://twitter.com/JoeBiden/status/1219742544877301760,"Make no mistake, Obamacare is on the ballot this November. Coverage for millions of Americans and protections for pre-existing conditions are on the ballot.

We have to protect the progress we've made and show up to the polls to defend the Affordable Care Act. https://t.co/tWaiPrVAKr",315,988,32,2926
2020-01-21 23:25,https://twitter.com/JoeBiden/status/1219762850098319360,"Our government should work for everyone — not just the powerful or super-wealthy. We need to:

- Eliminate all private dollars from federal elections
- End Citizens United and dark money groups
- Increase transparency and accountability",665,933,85,4101
2020-01-22 01:07,https://twitter.com/JoeBiden/status/1219788577443340288,I've been fighting to protect — and expand — Social Security for my whole career. Any suggestion otherwise is just flat-out wrong. https://t.co/KWIIJgFqGk,6127,2985,1217,9516
2020-01-22 01:45,https://twitter.com/JoeBiden/status/1219798086127509505,"We have to end Citizens United, but we can't stop there. It's time we eliminate all private dollars from federal elections and return our democracy to the people.",707,1034,76,5122
2020-01-22 15:45,https://twitter.com/JoeBiden/status/1220009534736994313,"Every morning I get up, I think to myself, ""Is Beau proud of me?"" He’s the one who made me promise to stay engaged — and that promise guides me every day. https://t.co/EYHItOpeML",714,1595,168,8854
2020-01-22 19:18,https://twitter.com/JoeBiden/status/1220063078643093506,Our students and educators deserve better than four more years of Betsy DeVos. https://t.co/ItIVwhBcDC,244,589,33,2743
2020-01-22 21:05,https://twitter.com/JoeBiden/status/1220090128196100101,"My administration will not cut Social Security or Medicare benefits. Period. We’ll expand them. Meanwhile, Donald Trump is saying he would consider sacrificing seniors' benefits to protect tax cuts for the wealthiest Americans and big companies. We have to defeat him in November. https://t.co/ChUrheK1ga",698,2600,148,6853
2020-01-22 22:01,https://twitter.com/JoeBiden/status/1220104098969681920,"47 years ago today, #RoevWade recognized a woman's constitutional right to choose — but that right is under attack across the country. We must codify Roe into law and fight back against any state laws that violate it.",305,673,31,3002
2020-01-23 00:45,https://twitter.com/JoeBiden/status/1220145370908352512,An administration that gives trillions in tax cuts to giant corporations and the super-wealthy but cuts food assistance for the most vulnerable in our society is morally bankrupt.,736,2468,112,9772
2020-01-23 01:55,https://twitter.com/JoeBiden/status/1220162986863542272,Empathy matters. I think it's important — not only for leaders — but for everybody to treat people with respect. https://t.co/5HhEOowbBg,796,1618,192,6574
